aproveitamento_visitante;aproveitamento_mandante;local;status_transmissao_tr;status_cronometro_tr;periodo_tr;partida_data;inicio_cronometro_tr;placar_oficial_visitante;placar_oficial_mandante;partida_id;clube_visitante_posicao;clube_visitante_id;clube_casa_posicao;clube_casa_id;timestamp;campeonato_id;valida;transmissao.label;transmissao.url;rodada;file_source
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334186;0;356;0;266;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334188;0;275;0;263;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334189;0;265;0;264;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334190;0;267;0;277;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334191;0;283;0;2305;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334192;0;284;0;282;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334193;0;262;0;285;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334194;0;286;0;287;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334195;0;280;0;354;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-17 20:30:00;;;;334196;0;276;0;292;1755473400;26;True;;;20;datalake/01-landing/season-2025/partidas/partidas_rodada_20.json
['e', 'e', 'd', 'd', 'v'];['v', 'e', 'v', 'v', 'v'];Maracanã;;;;2025-03-29 21:00:00;;1;1;333867;13;285;1;262;1743292800;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/29-03-2025/flamengo-internacional.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['e', 'd', 'v', 'd', 'v'];['v', 'd', 'd', 'v', 'd'];São Januário;;;;2025-03-30 18:30:00;;1;2;333868;16;277;14;267;1743370200;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/30-03-2025/vasco-santos.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['v', 'e', 'v', 'v', 'v'];['v', 'v', 'v', 'd', 'd'];Allianz Parque;;;;2025-03-30 16:00:00;;0;0;333869;6;263;5;275;1743361200;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/30-03-2025/palmeiras-botafogo.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['d', 'd', 'e', 'd', 'e'];['v', 'd', 'd', 'd', 'd'];Morumbis;;;;2025-03-29 18:30:00;;0;0;333870;20;292;15;276;1743283800;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/29-03-2025/sao-paulo-sport.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['e', 'v', 'd', 'd', 'v'];['d', 'v', 'v', 'd', 'v'];Nabi Abi Chedid;;;;2025-03-31 20:00:00;;2;2;333871;9;354;3;280;1743462000;26;True;saiba como foi;https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/31-03-2025/bragantino-ceara.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['d', 'v', 'e', 'v', 'v'];['e', 'v', 'v', 'e', 'v'];Mineirão;;;;2025-03-29 18:30:00;;1;2;333872;10;2305;2;283;1743283800;26;True;saiba como foi;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/29-03-2025/cruzeiro-mirassol.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['e', 'e', 'v', 'v', 'd'];['d', 'v', 'v', 'e', 'd'];Arena do Grêmio;;;;2025-03-29 18:30:00;;1;2;333873;8;282;12;284;1743283800;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/29-03-2025/gremio-atletico-mg.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['v', 'e', 'e', 'e', 'd'];['v', 'd', 'v', 'v', 'v'];Casa de Apostas Arena Fonte Nova;;;;2025-03-30 20:00:00;;1;1;333874;11;264;4;265;1743375600;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/30-03-2025/bahia-corinthians.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['v', 'd', 'e', 'v', 'v'];['d', 'd', 'd', 'd', 'd'];Castelão (CE);;;;2025-03-29 18:30:00;;0;2;333875;7;266;18;356;1743283800;26;True;saiba como foi;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/29-03-2025/fortaleza-fluminense.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['d', 'd', 'e', 'e', 'd'];['d', 'e', 'd', 'd', 'e'];Alfredo Jaconi;;;;2025-03-29 18:30:00;;0;2;333876;17;287;19;286;1743283800;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/29-03-2025/juventude-vitoria.ghtml?utm_source=cartolafc;01;datalake/01-landing/season-2025/partidas/partidas_rodada_01.json
['e', 'v', 'd', 'd', 'v'];['v', 'd', 'e', 'v', 'v']; ;;;;2025-06-11 20:30:00;;;;333917;9;354;7;266;1749684600;26;False;;;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['d', 'v', 'e', 'v', 'v'];['v', 'e', 'v', 'v', 'v']; ;;;;2025-06-11 20:30:00;;;;333918;10;2305;6;263;1749684600;26;False;;;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['d', 'e', 'd', 'd', 'e'];['v', 'v', 'v', 'd', 'd']; ;;;;2025-06-11 20:30:00;;;;333919;19;286;5;275;1749684600;26;False;;;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['v', 'd', 'd', 'v', 'd'];['v', 'd', 'd', 'd', 'd'];Morumbis;;;;2025-06-12 21:30:00;;3;1;333920;14;267;15;276;1749774600;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/12-06-2025/sao-paulo-vasco.ghtml?utm_source=cartolafc;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['v', 'd', 'v', 'v', 'v'];['d', 'v', 'v', 'd', 'v'];Cícero de Souza Marques;;;;2025-06-12 19:00:00;;3;0;333921;4;265;3;280;1749765600;26;True;saiba como foi;https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/12-06-2025/bragantino-bahia.ghtml?utm_source=cartolafc;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['e', 'e', 'd', 'd', 'v'];['e', 'e', 'v', 'v', 'd'];Arena MRV;;;;2025-06-12 21:30:00;;0;2;333922;13;285;8;282;1749774600;26;True;saiba como foi;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/12-06-2025/atletico-mg-internacional.ghtml?utm_source=cartolafc;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['v', 'e', 'e', 'e', 'd'];['d', 'v', 'v', 'e', 'd'];Arena do Grêmio;;;;2025-06-12 20:00:00;;1;1;333923;11;264;12;284;1749769200;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/12-06-2025/gremio-corinthians.ghtml?utm_source=cartolafc;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['e', 'v', 'v', 'e', 'v'];['d', 'd', 'e', 'e', 'd'];Barradão;;;;2025-06-12 19:00:00;;0;0;333924;2;283;17;287;1749765600;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/12-06-2025/vitoria-cruzeiro.ghtml?utm_source=cartolafc;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['e', 'd', 'v', 'd', 'v'];['d', 'd', 'd', 'd', 'd'];Castelão (CE);;;;2025-06-12 19:30:00;;3;2;333925;16;277;18;356;1749767400;26;True;saiba como foi;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/12-06-2025/fortaleza-santos.ghtml?utm_source=cartolafc;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['v', 'e', 'v', 'v', 'v'];['d', 'd', 'e', 'd', 'e']; ;;;;2025-06-11 20:30:00;;;;333926;1;262;20;292;1749684600;26;False;;;12;datalake/01-landing/season-2025/partidas/partidas_rodada_12.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334107;0;267;0;262;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334108;0;282;0;263;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334109;0;356;0;275;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334110;0;276;0;277;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334111;0;286;0;2305;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334112;0;280;0;283;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334113;0;284;0;285;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334114;0;266;0;287;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334115;0;265;0;354;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-21 20:30:00;;;;334116;0;264;0;292;1758497400;26;True;;;24;datalake/01-landing/season-2025/partidas/partidas_rodada_24.json
['d', 'd', 'e', 'd', 'e'];['v', 'd', 'e', 'v', 'v'];Maracanã;;;;2025-05-03 18:30:00;;1;2;334007;20;292;7;266;1746307800;26;True;saiba como foi;https://ge.globo.com/futebol/brasileirao-serie-a/jogo/03-05-2025/fluminense-sport.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['v', 'v', 'v', 'd', 'd'];['v', 'd', 'd', 'v', 'd'];Mané Garrincha;;;;2025-05-04 16:00:00;;1;0;334008;5;275;14;267;1746385200;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/04-05-2025/vasco-palmeiras.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['e', 'e', 'd', 'd', 'v'];['v', 'e', 'e', 'e', 'd'];Neo Química Arena;;;;2025-05-03 18:30:00;;2;4;334009;13;285;11;264;1746307800;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/03-05-2025/corinthians-internacional.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['d', 'd', 'd', 'd', 'd'];['v', 'd', 'd', 'd', 'd'];Morumbis;;;;2025-05-02 21:30:00;;0;0;334010;18;356;15;276;1746232200;26;False;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/02-05-2025/sao-paulo-fortaleza.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['d', 'v', 'e', 'v', 'v'];['d', 'v', 'v', 'd', 'v'];Cícero de Souza Marques;;;;2025-05-05 19:00:00;;0;1;334011;10;2305;3;280;1746482400;26;True;saiba como foi;https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/05-05-2025/bragantino-mirassol.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['v', 'e', 'v', 'v', 'v'];['e', 'v', 'v', 'e', 'v'];Mineirão;;;;2025-05-04 18:30:00;;1;2;334012;1;262;2;283;1746394200;26;True;saiba como foi;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/04-05-2025/cruzeiro-flamengo.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['e', 'd', 'v', 'd', 'v'];['d', 'v', 'v', 'e', 'd'];Arena do Grêmio;;;;2025-05-04 16:00:00;;0;1;334013;16;277;12;284;1746385200;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/04-05-2025/gremio-santos.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['v', 'e', 'v', 'v', 'v'];['v', 'd', 'v', 'v', 'v'];Casa de Apostas Arena Fonte Nova;;;;2025-05-03 21:00:00;;0;1;334014;6;263;4;265;1746316800;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/03-05-2025/bahia-botafogo.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['d', 'd', 'e', 'e', 'd'];['e', 'v', 'd', 'd', 'v'];Presidente Vargas (CE);;;;2025-05-03 18:30:00;;0;1;334015;17;287;9;354;1746307800;26;True;saiba como foi;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/03-05-2025/ceara-vitoria.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['e', 'e', 'v', 'v', 'd'];['d', 'e', 'd', 'd', 'e'];Alfredo Jaconi;;;;2025-05-05 20:00:00;;1;0;334016;8;282;19;286;1746486000;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/05-05-2025/juventude-atletico-mg.ghtml?utm_source=cartolafc;07;datalake/01-landing/season-2025/partidas/partidas_rodada_07.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334017;0;276;0;266;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334018;0;285;0;267;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334019;0;263;0;264;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334020;0;292;0;277;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334021;0;356;0;280;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334022;0;262;0;282;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334023;0;275;0;284;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334024;0;2305;0;287;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334025;0;283;0;354;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-14 20:30:00;;;;334026;0;265;0;286;1765755000;26;True;;;36;datalake/01-landing/season-2025/partidas/partidas_rodada_36.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-10-01 20:30:00;;;;334197;0;283;0;262;1759361400;26;True;;;26;datalake/01-landing/season-2025/partidas/partidas_rodada_26.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-10-01 20:30:00;;;;334198;0;265;0;263;1759361400;26;True;;;26;datalake/01-landing/season-2025/partidas/partidas_rodada_26.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-10-01 20:30:00;;;;334199;0;267;0;275;1759361400;26;True;;;26;datalake/01-landing/season-2025/partidas/partidas_rodada_26.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-10-01 20:30:00;;;;334200;0;284;0;277;1759361400;26;True;;;26;datalake/01-landing/season-2025/partidas/partidas_rodada_26.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-10-01 20:30:00;;;;334201;0;280;0;2305;1759361400;26;True;;;26;datalake/01-landing/season-2025/partidas/partidas_rodada_26.json
